Dataset,PublishTime,StartTime,SettlementDate,SettlementPeriod,FuelType,Generation
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,COAL,0
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,INTELEC,996
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,INTEW,-106
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,INTFR,1502
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,INTGRNL,-514
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,INTIFA2,-2
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,INTIRL,-432
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,INTNED,464
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,INTNEM,706
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,INTNSL,1382
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,INTVKL,202
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,NPSHYD,636
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,NUCLEAR,2969
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,OCGT,14
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,OIL,0
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,OTHER,970
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,PS,288
FUELHH,2026-06-09T18:00:00Z,2026-06-09T17:30:00Z,2026-06-09,38,WIND,9014
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,BIOMASS,1903
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,CCGT,5872
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,COAL,0
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,INTELEC,996
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,INTEW,-62
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,INTFR,1502
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,INTGRNL,-444
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,INTIFA2,-2
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,INTIRL,-300
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,INTNED,484
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,INTNEM,706
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,INTNSL,1398
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,INTVKL,282
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,NPSHYD,507
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,NUCLEAR,2970
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,OCGT,11
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,OIL,0
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,OTHER,1055
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,PS,322
FUELHH,2026-06-09T17:30:00Z,2026-06-09T17:00:00Z,2026-06-09,37,WIND,8751
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,BIOMASS,1505
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,CCGT,4157
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,COAL,0
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,INTELEC,998
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,INTEW,-2
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,INTFR,1502
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,INTGRNL,-292
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,INTIFA2,-2
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,INTIRL,-150
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,INTNED,1014
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,INTNEM,944
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,INTNSL,1398
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,INTVKL,1324
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,NPSHYD,326
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,NUCLEAR,2972
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,OCGT,7
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,OIL,0
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,OTHER,752
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,PS,-14
FUELHH,2026-06-09T17:00:00Z,2026-06-09T16:30:00Z,2026-06-09,36,WIND,8210
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,BIOMASS,1254
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,CCGT,3226
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,COAL,0
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,INTELEC,996
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,INTEW,32
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,INTFR,1502
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,INTGRNL,-152
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,INTIFA2,-2
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,INTIRL,-18
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,INTNED,1028
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,INTNEM,948
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,INTNSL,1398
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,INTVKL,1382
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,NPSHYD,293
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,NUCLEAR,2971
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,OCGT,12
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,OIL,0
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,OTHER,627
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,PS,-18
FUELHH,2026-06-09T16:30:00Z,2026-06-09T16:00:00Z,2026-06-09,35,WIND,7707
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,BIOMASS,912
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,CCGT,2207
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,COAL,0
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,INTELEC,996
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,INTEW,0
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,INTFR,1502
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,INTGRNL,-142
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,INTIFA2,-2
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,INTIRL,0
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,INTNED,1044
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,INTNEM,996
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,INTNSL,1398
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,INTVKL,1426
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,NPSHYD,230
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,NUCLEAR,2974
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,OCGT,13
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,OIL,0
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,OTHER,742
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,PS,-160
FUELHH,2026-06-09T16:00:00Z,2026-06-09T15:30:00Z,2026-06-09,34,WIND,7702
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,BIOMASS,871
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,CCGT,1669
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,COAL,0
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,INTELEC,996
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,INTEW,0
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,INTFR,1502
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,INTGRNL,-56
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,INTIFA2,-2
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,INTIRL,-18
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,INTNED,1044
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,INTNEM,996
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,INTNSL,1398
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,INTVKL,1412
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,NPSHYD,169
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,NUCLEAR,2971
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,OCGT,2
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,OIL,0
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,OTHER,674
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,PS,-80
FUELHH,2026-06-09T15:30:00Z,2026-06-09T15:00:00Z,2026-06-09,33,WIND,7575
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,BIOMASS,863
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,CCGT,1663
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,COAL,0
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,INTELEC,996
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,INTEW,0
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,INTFR,1502
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,INTGRNL,-184
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,INTIFA2,-2
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,INTIRL,-118
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,INTNED,944
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,INTNEM,898
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,INTNSL,1398
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,INTVKL,1154
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,NPSHYD,110
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,NUCLEAR,2871
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,OCGT,1
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,OIL,0
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,OTHER,745
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,PS,-564
FUELHH,2026-06-09T15:00:00Z,2026-06-09T14:30:00Z,2026-06-09,32,WIND,7101
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,BIOMASS,872
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,CCGT,1765
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,COAL,0
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,INTELEC,996
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,INTEW,0
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,INTFR,1502
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,INTGRNL,-180
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,INTIFA2,-2
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,INTIRL,-18
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,INTNED,942
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,INTNEM,898
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,INTNSL,1398
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,INTVKL,1148
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,NPSHYD,116
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,NUCLEAR,2966
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,OCGT,2
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,OIL,0
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,OTHER,1058
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,PS,-780
FUELHH,2026-06-09T14:30:00Z,2026-06-09T14:00:00Z,2026-06-09,31,WIND,6307
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,BIOMASS,871
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,CCGT,1790
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,COAL,0
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,INTELEC,996
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,INTEW,0
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,INTFR,1502
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,INTGRNL,-208
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,INTIFA2,-2
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,INTIRL,0
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,INTNED,834
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,INTNEM,902
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,INTNSL,1398
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,INTVKL,1248
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,NPSHYD,114
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,NUCLEAR,2964
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,OCGT,2
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,OIL,0
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,OTHER,808
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,PS,-812
FUELHH,2026-06-09T14:00:00Z,2026-06-09T13:30:00Z,2026-06-09,30,WIND,6315
